date,daily_revenue,transactions,unique_customers,cash_transactions,card_transactions,day_of_week,week_of_year,month,quarter,year,day_of_month,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_min_7,rolling_max_7,avg_revenue_per_transaction,avg_revenue_per_customer,card_ratio,cash_ratio,target
2024-07-23,339.94,12,10,0,12,1,30,7,3,2024,23,0,106.78,60.74,144.5,178.8,153.17714285714285,131.59,163.47733333333335,102.394442185483,85.64209917595622,27.92,312.02,28.328333333333333,33.994,1.0,0.0,330.14
2024-07-24,330.14,12,9,0,12,2,30,7,3,2024,24,0,339.94,27.92,83.76,221.42,193.06285714285715,145.55,168.84866666666667,114.09599667447966,91.48982557840938,27.92,339.94,27.511666666666667,36.68222222222222,1.0,0.0,269.4
2024-07-25,269.4,10,9,0,10,3,30,7,3,2024,25,0,330.14,312.02,116.58,141.07999999999998,236.23714285714283,163.14857142857142,172.47266666666667,97.1058065058051,95.70039548555644,106.78,339.94,26.939999999999998,29.93333333333333,1.0,0.0,461.42
2024-07-26,461.42,16,13,0,16,4,30,7,3,2024,26,0,269.4,242.96,154.3,196.92,230.14857142857142,174.06428571428572,176.75,92.80307527745181,97.10622448886949,106.78,339.94,28.83875,35.49384615384616,1.0,0.0,372.76
2024-07-27,372.76,13,11,0,13,5,30,7,3,2024,27,1,461.42,200.34,65.64,131.28,261.35714285714283,196.00142857142856,185.56666666666666,127.9185816205352,110.13426255487303,106.78,461.42,28.673846153846153,33.88727272727272,1.0,0.0,78.86
2024-07-28,78.86,3,2,0,3,6,30,7,3,2024,28,1,372.76,121.48,172.42000000000002,159.2,285.98857142857145,217.9385714285714,193.616,130.7794167582156,114.75726507239757,106.78,461.42,26.286666666666665,39.43,1.0,0.0,321.82
2024-07-29,321.82,11,10,0,11,0,31,7,3,2024,29,0,78.86,106.78,32.82,287.06,279.9,211.25571428571428,190.93800000000002,140.35622251970162,116.51209714904685,78.86,461.42,29.256363636363634,32.182,1.0,0.0,650.48
2024-07-30,650.48,24,19,0,24,1,31,7,3,2024,30,0,321.82,339.94,60.74,131.28,310.62,231.89857142857142,192.09666666666666,117.88408035014733,117.6680571406885,78.86,461.42,27.103333333333335,34.235789473684214,1.0,0.0,633.84
2024-07-31,633.84,22,17,0,22,2,31,7,3,2024,31,0,650.48,330.14,27.92,98.46,354.98285714285714,274.0228571428571,209.40333333333334,175.23729337808254,143.714080425836,78.86,650.48,28.810909090909092,37.284705882352945,1.0,0.0,335.04
2024-08-01,335.04,12,9,0,12,3,31,8,3,2024,1,0,633.84,269.4,312.02,192.02,398.36857142857144,317.30285714285714,227.24933333333334,203.39475209786596,161.59144307605612,78.86,650.48,27.92,37.22666666666667,1.0,0.0,139.60000000000002
2024-08-02,139.60000000000002,5,5,0,5,4,31,8,3,2024,2,0,335.04,461.42,242.96,310.08,407.74571428571426,318.94714285714286,232.01666666666668,197.8967116837419,162.62267917362936,78.86,650.48,27.920000000000005,27.920000000000005,1.0,0.0,358.06
2024-08-03,358.06,13,8,0,13,5,31,8,3,2024,3,1,139.60000000000002,372.76,200.34,60.74,361.7714285714286,311.56428571428575,226.33399999999997,219.54665467948345,162.7793209903179,78.86,650.48,27.543076923076924,44.7575,1.0,0.0,187.12
2024-08-04,187.12,6,4,0,6,6,31,8,3,2024,4,1,358.06,78.86,121.48,303.7,359.67142857142863,322.83,236.24466666666666,219.4943269903629,161.39476551639444,78.86,650.48,31.186666666666667,46.78,1.0,0.0,392.36
2024-08-05,392.36,13,10,0,13,0,32,8,3,2024,5,0,187.12,321.82,106.78,164.1,375.13714285714286,327.5185714285714,232.35866666666666,199.2950811999036,161.11784300968017,139.60000000000002,650.48,30.181538461538462,39.236000000000004,1.0,0.0,247.86
2024-08-06,247.86,8,6,0,8,1,32,8,3,2024,6,0,392.36,650.48,339.94,346.32,385.2142857142857,347.9171428571429,239.96733333333333,197.92854088088978,163.15998575405786,139.60000000000002,650.48,30.9825,41.31,1.0,0.0,279.2
2024-08-07,279.2,10,9,0,10,2,32,8,3,2024,7,0,247.86,633.84,330.14,139.6,327.69714285714286,341.34000000000003,236.68533333333335,163.5017799815734,161.93256433239227,139.60000000000002,633.84,27.919999999999998,31.022222222222222,1.0,0.0,208.66
2024-08-08,208.66,8,5,0,8,3,32,8,3,2024,8,0,279.2,335.04,269.4,144.5,277.0342857142857,337.70142857142855,241.33866666666665,92.248252532165,161.04987832502619,139.60000000000002,392.36,26.0825,41.732,1.0,0.0,218.46
2024-08-09,218.46,8,7,0,8,4,32,8,3,2024,9,0,208.66,139.60000000000002,461.42,83.76,258.97999999999996,333.3628571428572,243.47733333333332,91.36658762005577,160.1430165763119,139.60000000000002,392.36,27.3075,31.208571428571428,1.0,0.0,321.82
2024-08-10,321.82,11,8,0,11,5,32,8,3,2024,10,1,218.46,358.06,372.76,116.58,270.2457142857143,316.0085714285715,247.96733333333336,78.09075038209127,157.37493385681464,187.12,392.36,29.256363636363634,40.2275,1.0,0.0,443.3
2024-08-11,443.3,15,12,0,15,6,32,8,3,2024,11,1,321.82,187.12,78.86,154.3,265.06857142857143,312.37,254.80866666666665,72.28408110332714,155.9207020103562,187.12,392.36,29.553333333333335,36.94166666666667,1.0,0.0,377.66
2024-08-12,377.66,13,9,0,13,0,33,8,3,2024,12,0,443.3,392.36,321.82,65.64,301.6657142857143,338.40142857142865,264.442,89.12999548545979,158.40472514286373,208.66,443.3,29.050769230769234,41.96222222222222,1.0,0.0,382.56
2024-08-13,382.56,13,11,0,13,1,33,8,3,2024,13,0,377.66,247.86,650.48,172.42000000000002,299.5657142857143,342.39,274.8426666666667,86.7791685558123,155.11069637705427,208.66,443.3,29.427692307692308,34.77818181818182,1.0,0.0,348.26
2024-08-14,348.26,13,12,0,13,2,33,8,3,2024,14,0,382.56,279.2,633.84,32.82,318.8085714285714,323.2528571428571,281.8473333333333,88.32355507424032,155.0707487464403,208.66,443.3,26.78923076923077,29.021666666666665,1.0,0.0,446.72
2024-08-15,446.72,16,11,0,16,3,33,8,3,2024,15,0,348.26,208.66,335.04,60.74,328.6742857142857,302.8542857142857,292.362,87.00912190821187,148.14257571910133,208.66,443.3,27.92,40.6109090909091,1.0,0.0,120.0
2024-08-16,120.0,5,4,0,5,4,33,8,3,2024,16,0,446.72,218.46,139.60000000000002,27.92,362.6828571428572,310.8314285714286,305.228,78.37814867982122,144.03688249889336,218.46,446.72,24.0,30.0,1.0,0.0,312.02
2024-08-17,312.02,11,10,0,11,5,33,8,3,2024,17,1,120.0,321.82,358.06,312.02,348.6171428571429,309.43142857142857,308.2973333333333,110.73138033311139,138.81010881735187,120.0,446.72,28.365454545454543,31.201999999999998,1.0,0.0,279.2
2024-08-18,279.2,10,7,0,10,6,33,8,3,2024,18,1,312.02,443.3,187.12,242.96,347.21714285714285,306.14285714285717,308.2973333333333,111.18766084332155,138.81010881735187,120.0,446.72,27.919999999999998,39.885714285714286,1.0,0.0,121.48
2024-08-19,121.48,4,3,0,4,0,34,8,3,2024,19,0,279.2,377.66,392.36,200.34,323.7742857142857,312.71999999999997,309.5053333333334,104.66105529392524,138.3789216491501,120.0,446.72,30.37,40.49333333333333,1.0,0.0,358.06
2024-08-20,358.06,13,10,0,13,1,34,8,3,2024,20,0,121.48,382.56,247.86,121.48,287.1771428571429,293.37142857142857,306.8766666666667,125.4109715713748,141.2435182603957,120.0,446.72,27.543076923076924,35.806,1.0,0.0,190.54
2024-08-21,190.54,7,6,0,7,2,34,8,3,2024,21,0,358.06,348.26,279.2,106.78,283.6771428571429,301.2428571428572,314.76266666666663,122.61607476377712,137.07842605310077,120.0,446.72,27.22,31.756666666666664,1.0,0.0,200.34
2024-08-22,200.34,7,7,0,7,3,34,8,3,2024,22,0,190.54,446.72,208.66,339.94,261.1457142857143,294.90999999999997,317.5546666666667,123.25997983356731,133.50254745686047,120.0,446.72,28.62,28.62,1.0,0.0,353.16
2024-08-23,353.16,13,10,0,13,4,34,8,3,2024,23,0,200.34,120.0,218.46,330.14,225.9485714285714,294.3157142857143,312.90133333333335,92.86709417739081,135.11853605026894,120.0,358.06,27.166153846153847,35.316,1.0,0.0,128.32
2024-08-24,128.32,6,3,0,6,5,34,8,3,2024,24,1,353.16,312.02,321.82,269.4,259.25714285714287,303.9371428571429,313.6686666666667,90.31168652953788,135.28507185616027,121.48,358.06,21.386666666666667,42.77333333333333,1.0,0.0,167.51999999999998
2024-08-25,167.51999999999998,6,5,0,6,6,34,8,3,2024,25,1,128.32,279.2,443.3,461.42,233.0142857142857,290.11571428571426,308.96600000000007,98.72268210449288,139.27031895586717,121.48,358.06,27.919999999999998,33.504,1.0,0.0,297.32
2024-08-26,297.32,11,8,0,11,0,35,8,3,2024,26,0,167.51999999999998,121.48,377.66,372.76,217.06,270.4171428571429,299.1693333333334,99.03838851677665,138.51128909383806,121.48,358.06,27.029090909090908,37.165,1.0,0.0,32.82
2024-08-27,32.82,1,1,0,1,1,35,8,3,2024,27,0,297.32,358.06,382.56,78.86,242.18000000000004,264.67857142857144,296.6546666666667,92.86248327500184,137.81222436477765,128.32,358.06,32.82,32.82,1.0,0.0,111.68
2024-08-28,111.68,4,3,0,4,2,35,8,3,2024,28,0,32.82,190.54,348.26,321.82,195.71714285714285,239.69714285714284,295.12,105.69807656942577,140.55034989345424,32.82,353.16,27.92,37.22666666666667,1.0,0.0,23.02
2024-08-29,23.02,1,1,0,1,3,35,8,3,2024,29,0,111.68,200.34,446.72,650.48,184.45142857142855,222.79857142857145,288.11533333333335,110.43816119267402,144.3586300164624,32.82,353.16,23.02,23.02,1.0,0.0,88.66
2024-08-30,88.66,3,1,0,3,4,35,8,3,2024,30,0,23.02,353.16,120.0,633.84,159.12000000000003,192.53428571428572,267.2,125.4959595631137,135.21207566965506,23.02,353.16,29.55333333333333,88.66,1.0,0.0,143.02
2024-08-31,143.02,6,5,0,6,5,35,8,3,2024,31,1,88.66,128.32,312.02,335.04,121.3342857142857,190.29571428571427,249.02733333333333,92.9284525602256,120.01883823206535,23.02,297.32,23.83666666666667,28.604000000000003,1.0,0.0,293.9
2024-09-01,293.9,10,9,0,10,6,35,9,3,2024,1,1,143.02,167.51999999999998,279.2,139.60000000000002,123.4342857142857,178.2242857142857,242.62666666666667,93.27806438406674,120.39324134235898,23.02,297.32,29.389999999999997,32.65555555555555,1.0,0.0,233.16
2024-09-02,233.16,8,7,0,8,0,36,9,3,2024,2,0,293.9,297.32,121.48,358.06,141.48857142857145,179.27428571428572,247.77,113.31232110536662,119.12935429679946,23.02,297.32,29.145,33.308571428571426,1.0,0.0,513.84
2024-09-03,513.84,17,12,0,17,1,36,9,3,2024,3,0,233.16,32.82,358.06,187.12,132.32285714285715,187.25142857142856,243.60666666666665,100.47407388878747,117.31064805518035,23.02,293.9,30.225882352941177,42.82,1.0,0.0,298.8
2024-09-04,298.8,10,9,0,10,2,36,9,3,2024,4,0,513.84,111.68,190.54,392.36,201.04,198.37857142857143,254.49733333333333,164.90928253638927,126.67756633805882,23.02,513.84,29.880000000000003,33.2,1.0,0.0,405.58
2024-09-05,405.58,14,11,0,14,3,36,9,3,2024,5,0,298.8,23.02,200.34,247.86,227.77142857142854,206.1114285714286,251.37866666666667,163.16671019017855,124.29578148397717,23.02,513.84,28.97,36.87090909090909,1.0,0.0,274.3
2024-09-06,274.3,10,9,0,10,4,36,9,3,2024,6,0,405.58,88.66,353.16,279.2,282.42285714285714,220.77142857142857,256.636,146.35888649871197,127.43764954431353,88.66,513.84,27.43,30.477777777777778,1.0,0.0,579.94
2024-09-07,579.94,22,13,0,22,5,36,9,3,2024,7,1,274.3,143.02,128.32,208.66,308.9428571428571,215.13857142857142,256.47266666666667,119.80839226507818,127.41086993993306,143.02,513.84,26.360909090909093,44.610769230769236,1.0,0.0,138.12
2024-09-08,138.12,6,4,0,6,6,36,9,3,2024,8,1,579.94,293.9,167.51999999999998,218.46,371.36000000000007,247.39714285714288,268.84866666666665,132.1375949531396,140.01508132398058,233.16,579.94,23.02,34.53,1.0,0.0,518.74
2024-09-09,518.74,17,14,0,17,0,37,9,3,2024,9,0,138.12,233.16,297.32,321.82,349.1057142857143,245.2971428571429,266.17066666666665,157.9536521533181,141.76939543603487,138.12,579.94,30.514117647058825,37.05285714285714,1.0,0.0,289.0
2024-09-10,289.0,10,7,0,10,1,37,9,3,2024,10,0,518.74,513.84,32.82,443.3,389.90285714285716,261.11285714285714,272.73466666666667,159.88416199593638,148.8183479541957,138.12,579.94,28.9,41.285714285714285,1.0,0.0,242.96
2024-09-11,242.96,8,6,0,8,2,37,9,3,2024,11,0,289.0,298.8,111.68,377.66,357.78285714285715,279.4114285714286,267.59133333333335,153.28447515586666,145.34602372254287,138.12,579.94,30.37,40.49333333333333,1.0,0.0,310.54
2024-09-12,310.54,12,8,0,12,3,37,9,3,2024,12,0,242.96,405.58,23.02,382.56,349.80571428571426,288.7885714285714,263.10133333333334,158.23855902372452,143.9019445780122,138.12,579.94,25.878333333333334,38.8175,1.0,0.0,187.12
2024-09-13,187.12,6,6,0,6,4,37,9,3,2024,13,0,310.54,274.3,88.66,348.26,336.2285714285714,309.3257142857143,260.7006666666667,156.72550477704334,142.43358742630335,138.12,579.94,31.186666666666667,31.186666666666667,1.0,0.0,65.64
2024-09-14,65.64,2,1,0,2,5,37,9,3,2024,14,1,187.12,579.94,143.02,446.72,323.7742857142857,316.35857142857145,255.32933333333332,165.67526297520928,142.05564948732004,138.12,579.94,32.82,65.64,1.0,0.0,147.92000000000002
2024-09-15,147.92000000000002,6,5,0,6,6,37,9,3,2024,15,1,65.64,138.12,293.9,120.0,250.30285714285716,310.83142857142855,242.62666666666667,146.01132213111484,141.3878674337767,65.64,518.74,24.653333333333336,29.584000000000003,1.0,0.0,336.52
2024-09-16,336.52,11,9,0,11,0,38,9,3,2024,16,0,147.92000000000002,518.74,233.16,312.02,251.7028571428571,300.4042857142857,243.55733333333333,144.79835009583562,140.64278691026072,65.64,518.74,30.59272727272727,37.39111111111111,1.0,0.0,661.76
2024-09-17,661.76,23,16,0,23,1,38,9,3,2024,17,0,336.52,289.0,513.84,279.2,225.67142857142855,307.7871428571429,244.374,97.41751920275448,141.12434284016672,65.64,336.52,28.772173913043478,41.36,1.0,0.0,121.48
2024-09-18,121.48,4,3,0,4,2,38,9,3,2024,18,0,661.76,242.96,298.8,121.48,278.92285714285714,318.3528571428572,257.12600000000003,192.89624583475657,160.3537191078651,65.64,661.76,30.37,40.49333333333333,1.0,0.0,157.72
2024-09-19,157.72,6,5,0,6,3,38,9,3,2024,19,0,121.48,310.54,405.58,358.06,261.56857142857143,305.6871428571429,257.126,201.9242834520381,160.3537191078651,65.64,661.76,26.286666666666665,31.544,1.0,0.0,195.44
2024-09-20,195.44,7,6,0,7,4,38,9,3,2024,20,0,157.72,187.12,274.3,190.54,239.73714285714286,287.98285714285714,250.448,203.99777104291158,160.176858253619,65.64,661.76,27.919999999999998,32.57333333333333,1.0,0.0,428.6
2024-09-21,428.6,15,8,0,15,5,38,9,3,2024,21,1,195.44,65.64,579.94,200.34,240.9257142857143,282.35,250.61133333333333,203.66407299416215,160.11614996907554,65.64,661.76,28.573333333333334,53.575,1.0,0.0,679.88
2024-09-22,679.88,24,16,0,24,6,38,9,3,2024,22,1,428.6,147.92000000000002,138.12,353.16,292.7771428571428,271.54,258.22,197.7165012262326,163.0415926625197,121.48,661.76,28.328333333333333,42.4925,1.0,0.0,279.2
2024-09-23,279.2,10,9,0,10,0,39,9,3,2024,23,0,679.88,336.52,518.74,128.32,368.7714285714286,310.2371428571428,269.1106666666667,232.016522071782,179.66632104204055,121.48,679.88,27.919999999999998,31.022222222222222,1.0,0.0,448.2
2024-09-24,448.2,15,11,0,15,1,39,9,3,2024,24,0,279.2,661.76,289.0,167.51999999999998,360.5828571428571,293.1271428571428,274.14,234.3443038006461,177.6902164461781,121.48,679.88,29.88,40.74545454545454,1.0,0.0,279.2
2024-09-25,279.2,10,7,0,10,2,39,9,3,2024,25,0,448.2,121.48,242.96,297.32,330.07428571428574,304.4985714285714,283.49600000000004,199.98216510955356,179.26512774331647,121.48,679.88,27.919999999999998,39.885714285714286,1.0,0.0,261.08
2024-09-26,261.08,9,8,0,9,3,39,9,3,2024,26,0,279.2,157.72,310.54,32.82,352.60571428571427,307.08714285714285,282.892,180.49938050282816,179.24746935933047,157.72,679.88,29.008888888888887,32.635,1.0,0.0,481.02
2024-09-27,481.02,16,12,0,16,4,39,9,3,2024,27,0,261.08,195.44,187.12,111.68,367.3714285714286,303.55428571428575,290.5006666666667,165.5045259631461,173.0021932078106,195.44,679.88,30.06375,40.085,1.0,0.0,362.98
2024-09-28,362.98,11,9,0,11,5,39,9,3,2024,28,1,481.02,428.6,65.64,23.02,408.16857142857145,324.54714285714283,302.812,150.58509348854014,172.97964046832712,261.08,679.88,32.99818181818182,40.33111111111111,1.0,0.0,368.86
2024-09-29,368.86,11,9,0,11,6,39,9,3,2024,29,1,362.98,679.88,147.92000000000002,88.66,398.79428571428565,345.7857142857143,314.144,151.14267286873272,164.9682229296046,261.08,679.88,33.53272727272727,40.98444444444445,1.0,0.0,427.14
2024-09-30,427.14,14,12,0,14,0,40,9,3,2024,30,0,368.86,279.2,336.52,143.02,354.36285714285714,361.5671428571428,323.48400000000004,86.72991135594177,159.6066999198666,261.08,481.02,30.509999999999998,35.595,1.0,0.0,482.5
2024-10-01,482.5,15,11,0,15,1,40,10,4,2024,1,0,427.14,448.2,661.76,293.9,375.4971428571428,368.04,332.95466666666664,83.31958187490811,156.93631108220924,261.08,481.02,32.166666666666664,43.86363636363637,1.0,0.0,373.76
2024-10-02,373.76,11,10,0,11,2,40,10,4,2024,2,0,482.5,279.2,121.48,233.16,380.3971428571428,355.2357142857143,339.24133333333333,89.11486253038557,159.0807689830229,261.08,482.5,33.97818181818182,37.376,1.0,0.0,271.38
2024-10-03,271.38,8,6,0,8,3,40,10,4,2024,3,0,373.76,261.08,157.72,513.84,393.9057142857143,373.2557142857143,343.928,77.6472491157162,157.91457582481436,261.08,482.5,33.9225,45.23,1.0,0.0,267.94
2024-10-04,267.94,9,6,0,9,4,40,10,4,2024,4,0,271.38,481.02,195.44,298.8,395.3771428571429,381.3742857142857,335.84599999999995,74.75437149185893,155.098072123904,271.38,482.5,29.77111111111111,44.656666666666666,1.0,0.0,175.36
2024-10-05,175.36,6,4,0,6,5,40,10,4,2024,5,1,267.94,362.98,428.6,405.58,364.9371428571429,386.55285714285714,334.81733333333335,77.40442229276168,155.45417568361188,267.94,482.5,29.22666666666667,43.84,1.0,0.0,656.4
2024-10-06,656.4,20,13,0,20,6,40,10,4,2024,6,1,175.36,368.86,679.88,274.3,338.1342857142857,368.4642857142857,327.1433333333334,105.55849734580703,157.50934282816658,175.36,482.5,32.82,50.49230769230769,1.0,0.0,399.72
2024-10-07,399.72,12,9,0,12,0,41,10,4,2024,7,0,656.4,427.14,279.2,579.94,379.2114285714286,366.7871428571429,339.88,160.93127512788092,168.1765752682743,175.36,656.4,33.31,44.413333333333334,1.0,0.0,584.88
2024-10-08,584.88,18,14,0,18,1,41,10,4,2024,8,0,399.72,482.5,448.2,138.12,375.29428571428576,375.3957142857143,333.8726666666666,159.90064486602742,162.42630519786468,175.36,656.4,32.49333333333333,41.777142857142856,1.0,0.0,365.42
2024-10-09,365.42,12,11,0,12,2,41,10,4,2024,9,0,584.88,373.76,279.2,518.74,389.92,385.15857142857146,348.7646666666667,175.28311536863248,164.32928034124436,175.36,656.4,30.451666666666668,33.22,1.0,0.0,487.4
2024-10-10,487.4,15,12,0,15,3,41,10,4,2024,10,0,365.42,271.38,261.08,289.0,388.7285714285714,391.3171428571428,343.65400000000005,175.43953900879654,161.2153708039289,175.36,656.4,32.49333333333333,40.61666666666667,1.0,0.0,836.66
2024-10-11,836.66,26,20,0,26,4,41,10,4,2024,11,0,487.4,267.94,481.02,242.96,419.5885714285714,407.4828571428571,350.26733333333334,170.28073755111694,162.9560174621559,175.36,656.4,32.17923076923077,41.833,1.0,0.0,216.02
2024-10-12,216.02,7,5,0,7,5,41,10,4,2024,12,1,836.66,175.36,362.98,310.54,500.83428571428567,432.88571428571424,370.0573333333333,215.5297358337624,184.1475125139015,175.36,836.66,30.860000000000003,43.204,1.0,0.0,272.84
2024-10-13,272.84,9,6,0,9,6,41,10,4,2024,13,1,216.02,656.4,368.86,187.12,506.64285714285717,422.3885714285714,366.9066666666667,205.61610359391315,186.00021048066213,216.02,836.66,30.31555555555555,45.47333333333333,1.0,0.0,528.06
2024-10-14,528.06,16,13,0,16,0,42,10,4,2024,14,0,272.84,399.72,427.14,65.64,451.84857142857146,415.53000000000003,369.764,210.11408420415887,183.78835582041765,216.02,836.66,33.00375,40.62,1.0,0.0,579.98
2024-10-15,579.98,18,13,0,18,1,42,10,4,2024,15,0,528.06,584.88,482.5,147.92000000000002,470.1828571428572,422.7385714285714,385.178,210.40648831205158,176.65523667340852,216.02,836.66,32.221111111111114,44.613846153846154,1.0,0.0,441.84
2024-10-16,441.84,14,12,0,14,2,42,10,4,2024,16,0,579.98,365.42,373.76,336.52,469.48285714285714,429.70142857142855,399.58,209.96900165772766,174.2411170446447,216.02,836.66,31.56,36.82,1.0,0.0,726.4599999999999
2024-10-17,726.4599999999999,21,14,0,21,3,42,10,4,2024,17,0,441.84,487.4,271.38,661.76,480.4,434.5642857142857,403.09066666666666,205.59776717334907,173.98757781526544,216.02,836.66,34.59333333333333,51.88999999999999,1.0,0.0,521.6999999999999
2024-10-18,521.6999999999999,15,10,0,15,4,42,10,4,2024,18,0,726.4599999999999,836.66,267.94,121.48,514.5514285714286,467.07,405.2473333333333,225.81516567232376,177.6665809091684,216.02,836.66,34.779999999999994,52.169999999999995,1.0,0.0,316.94
2024-10-19,316.94,9,8,0,9,5,42,10,4,2024,19,1,521.6999999999999,216.02,175.36,157.72,469.5571428571428,485.19571428571425,418.58799999999997,177.05023032219654,170.5058526328907,216.02,726.4599999999999,35.215555555555554,39.6175,1.0,0.0,547.66
2024-10-20,547.66,16,12,0,16,6,42,10,4,2024,20,1,316.94,272.84,656.4,195.44,483.97428571428566,495.3085714285714,423.8953333333333,155.79721636977797,164.47725935957487,272.84,726.4599999999999,34.22875,45.63833333333333,1.0,0.0,615.74
2024-10-21,615.74,19,18,0,19,0,43,10,4,2024,21,0,547.66,528.06,399.72,428.6,523.2342857142856,487.5414285714286,435.636,125.38300401265747,160.12073594634796,316.94,726.4599999999999,32.40736842105263,34.20777777777778,1.0,0.0,272.84
2024-10-22,272.84,9,6,0,9,1,43,10,4,2024,22,0,615.74,579.98,584.88,679.88,535.76,502.9714285714286,441.87399999999997,130.23130140894182,163.4479162555337,316.94,726.4599999999999,30.31555555555555,45.47333333333333,1.0,0.0,415.88
2024-10-23,415.88,13,11,0,13,2,43,10,4,2024,23,0,272.84,441.84,365.42,279.2,491.8828571428571,480.68285714285713,428.306,160.96389012387067,159.8646342162754,272.84,726.4599999999999,31.99076923076923,37.807272727272725,1.0,0.0,497.2
2024-10-24,497.2,15,10,0,15,3,43,10,4,2024,24,0,415.88,726.4599999999999,487.4,448.2,488.1742857142857,484.28714285714284,432.86199999999997,162.59977233042102,157.39730413061812,272.84,726.4599999999999,33.14666666666667,49.72,1.0,0.0,472.7
2024-10-25,472.7,15,11,0,15,4,43,10,4,2024,25,0,497.2,521.6999999999999,836.66,279.2,455.42285714285714,484.9871428571428,434.49533333333335,125.4491298912678,157.81564099603244,272.84,615.74,31.513333333333332,42.97272727272727,1.0,0.0,513.36
2024-10-26,513.36,16,12,0,16,5,43,10,4,2024,26,1,472.7,316.94,216.02,261.08,448.42285714285714,458.99000000000007,440.94533333333334,122.46614848115993,155.18202890384163,272.84,615.74,32.085,42.78,1.0,0.0,169.0
2024-10-27,169.0,5,4,0,5,6,43,10,4,2024,27,1,513.36,547.66,272.84,481.02,476.48285714285714,480.2285714285714,449.3546666666667,109.0911627515088,151.89983541189574,272.84,615.74,33.8,42.25,1.0,0.0,599.5799999999999
2024-10-28,599.5799999999999,18,15,0,18,0,44,10,4,2024,28,0,169.0,615.74,528.06,362.98,422.3885714285715,472.81142857142856,438.95399999999995,152.97138636888613,160.116775243829,169.0,615.74,33.309999999999995,39.971999999999994,1.0,0.0,589.78
2024-10-29,589.78,18,15,0,18,1,44,10,4,2024,29,0,599.5799999999999,272.84,579.98,368.86,420.08,477.92,446.84066666666666,149.6530382807735,162.06073229275643,169.0,599.5799999999999,32.76555555555555,39.318666666666665,1.0,0.0,523.16
2024-10-30,523.16,16,12,0,16,2,44,10,4,2024,30,0,589.78,415.88,441.84,427.14,465.35714285714283,478.61999999999995,454.20466666666664,145.57044454081162,163.40879153180578,169.0,599.5799999999999,32.6975,43.596666666666664,1.0,0.0,169.0
2024-10-31,169.0,5,5,0,5,3,44,10,4,2024,31,0,523.16,497.2,726.4599999999999,482.5,480.6828571428572,484.4285714285714,457.4053333333333,145.13991292476896,163.8002963184838,169.0,599.5799999999999,33.8,33.8,1.0,0.0,225.82
2024-11-01,225.82,7,6,0,7,4,44,11,4,2024,1,0,169.0,472.7,521.6999999999999,373.76,433.79714285714283,444.60999999999996,446.95533333333333,186.13573091647265,171.94199043288722,169.0,599.5799999999999,32.26,37.63666666666666,1.0,0.0,287.54
2024-11-02,287.54,9,8,0,9,5,44,11,4,2024,2,1,225.82,513.36,316.94,271.38,398.5285714285714,423.4757142857143,442.024,200.3800625002873,176.1828137064377,169.0,599.5799999999999,31.94888888888889,35.9425,1.0,0.0,406.08
2024-11-03,406.08,13,9,0,13,6,44,11,4,2024,3,1,287.54,169.0,547.66,267.94,366.2685714285714,421.3757142857143,442.5626666666667,196.96034689149755,175.66703988793287,169.0,599.5799999999999,31.236923076923077,45.12,1.0,0.0,230.72
2024-11-04,230.72,7,5,0,7,0,45,11,4,2024,4,0,406.08,599.5799999999999,615.74,175.36,400.13714285714286,411.2628571428572,447.1673333333334,176.72991123126138,172.71764668209903,169.0,599.5799999999999,32.96,46.144,1.0,0.0,588.3199999999999
2024-11-05,588.3199999999999,17,12,0,17,1,45,11,4,2024,5,0,230.72,589.78,272.84,656.4,347.4428571428571,383.7614285714286,449.01266666666663,161.70377749806238,169.98765094971574,169.0,589.78,34.60705882352941,49.026666666666664,1.0,0.0,261.58
2024-11-06,261.58,8,7,0,8,2,45,11,4,2024,6,0,588.3199999999999,523.16,415.88,399.72,347.2342857142857,406.2957142857143,446.7433333333333,161.33963791302114,167.56067081000523,169.0,588.3199999999999,32.6975,37.36857142857143,1.0,0.0,230.72
2024-11-07,230.72,7,6,0,7,3,45,11,4,2024,7,0,261.58,169.0,497.2,584.88,309.86571428571426,395.2742857142857,442.13866666666667,143.05872999775806,170.76490707348563,169.0,588.3199999999999,32.96,38.45333333333333,1.0,0.0,394.82
2024-11-08,394.82,12,9,0,12,4,45,11,4,2024,8,0,230.72,225.82,472.7,365.42,318.6828571428572,376.24000000000007,430.3333333333333,134.580522329482,172.7865674323602,225.82,588.3199999999999,32.901666666666664,43.86888888888889,1.0,0.0,539.3199999999999
2024-11-09,539.3199999999999,17,11,0,17,5,45,11,4,2024,9,1,394.82,287.54,513.36,487.4,342.82571428571424,370.6771428571428,431.31333333333333,130.23358077663673,172.4888184948439,230.72,588.3199999999999,31.724705882352936,49.029090909090904,1.0,0.0,204.76
2024-11-10,204.76,6,5,0,6,6,45,11,4,2024,10,1,539.3199999999999,406.08,169.0,836.66,378.7942857142857,372.53142857142853,433.044,146.2087779919686,173.32939065896176,230.72,588.3199999999999,34.126666666666665,40.952,1.0,0.0,342.9
